Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Significant,Regulation,Gene Symbol,Gene Title,Display_Name
213029_at,9.472027405670215,10.680416550010001,-1.2083891443397867,-12.954526543903675,6.476125782185701e-26,1.3804780877719436e-24,True,Downregulated,NFIB,nuclear factor I/B,NFIB
200784_s_at,7.087342892521276,8.29567267287,-1.2083297803487234,-11.728141313063833,2.5339468831199065e-23,4.313002122009091e-22,True,Downregulated,LRP1,low density lipoprotein receptor-related protein 1,LRP1
202617_s_at,5.702586003202129,6.91083348008,-1.2082474768778706,-12.816336136261913,3.8076441434900613e-25,7.573888605834187e-24,True,Downregulated,MECP2,methyl CpG binding protein 2,MECP2
242528_at,2.377390715212766,3.5856263335999996,-1.2082356183872336,-12.89870938578484,3.936231146828193e-25,7.809447748554082e-24,True,Downregulated,HOXA-AS2,HOXA cluster antisense RNA 2,HOXA-AS2
206012_at,4.276111383606383,5.4835111315099985,-1.2073997479036152,-10.341682813983908,3.3012311283427124e-19,3.9144624662487026e-18,True,Downregulated,LEFTY1,left-right determination factor 1 /// left-right determination factor 2,LEFTY1
396_f_at,5.015828853042553,6.223081422209999,-1.207252569167446,-12.248417459472565,2.3712177431736685e-24,4.38426667357645e-23,True,Downregulated,EPOR,erythropoietin receptor,EPOR
208671_at,12.188121901382976,13.395346481399997,-1.2072245800170212,-20.360342318398736,2.047483439261006e-47,3.248552928144321e-45,True,Downregulated,SERINC1,serine incorporator 1,SERINC1
220832_at,3.2610539720531926,4.46816166434,-1.2071076922868076,-7.766520033202797,4.922259712255765e-13,3.2476528567638444e-12,True,Downregulated,TLR8,toll-like receptor 8,TLR8
201369_s_at,7.892491034382979,9.09952537177,-1.2070343373870207,-9.605373276840663,4.360165921471495e-18,4.68117878529022e-17,True,Downregulated,ZFP36L2,ZFP36 ring finger protein-like 2,ZFP36L2
228835_at,5.7518460588085105,6.958369576420003,-1.2065235176114921,-10.511036711633636,9.282327374927636e-20,1.1589119317266896e-18,True,Downregulated,RP4-758J24.5,,RP4-758J24.5
202488_s_at,6.405514735404257,7.611990297240002,-1.2064755618357452,-8.414784384926568,1.1912996742893564e-13,8.381326917112795e-13,True,Downregulated,FXYD3,FXYD domain containing ion transport regulator 3,FXYD3
204971_at,9.407370689648937,10.613601684539999,-1.2062309948910617,-9.305998278313893,3.566313876960113e-16,3.2200395868084043e-15,True,Downregulated,CSTA,cystatin A (stefin A),CSTA
203723_at,7.405375968595745,8.61135625008,-1.2059802814842548,-10.896346613503626,5.368530733219035e-20,6.850576370508162e-19,True,Downregulated,ITPKB,inositol-trisphosphate 3-kinase B,ITPKB
200931_s_at,10.35199167951064,11.5572567482,-1.2052650686893607,-13.690765303939866,5.675185328959032e-28,1.4473471697647722e-26,True,Downregulated,VCL,vinculin,VCL
205119_s_at,8.385054732989362,9.59026708829,-1.2052123553006382,-7.5109059503512565,3.3927687333800145e-12,2.0603303499331317e-11,True,Downregulated,FPR1,formyl peptide receptor 1,FPR1
230974_at,4.769734018031914,5.974048123340001,-1.2043141053080868,-11.1965628224366,1.7529131627634687e-21,2.5337862771404442e-20,True,Downregulated,DDX19B,DEAD (Asp-Glu-Ala-Asp) box polypeptide 19B,DDX19B
213109_at,5.207225492308511,6.41122039931,-1.2039949070014897,-8.886166189925797,3.879447602352705e-15,3.1793382407457354e-14,True,Downregulated,TNIK,TRAF2 and NCK interacting kinase,TNIK
209949_at,8.472770899574467,9.676677118909998,-1.203906219335531,-8.93020817558835,9.35940288488317e-16,8.129923184210695e-15,True,Downregulated,NCF2,neutrophil cytosolic factor 2,NCF2
213005_s_at,8.070512461670214,9.2736485051,-1.2031360434297866,-13.712994423003973,6.122629977996749e-28,1.5570296737424735e-26,True,Downregulated,KANK1,KN motif and ankyrin repeat domains 1,KANK1
205330_at,4.488273397,5.6910735929100005,-1.20280019591,-7.649508326129901,2.122454567371173e-12,1.3147338634184718e-11,True,Downregulated,MN1,meningioma (disrupted in balanced translocation) 1,MN1
233326_at,2.42082792524468,3.6236029522,-1.2027750269553201,-6.193496893104673,7.346361615907039e-09,3.175531671407024e-08,True,Downregulated,CCDC39,coiled-coil domain containing 39 /// uncharacterized LOC101928882,CCDC39
207122_x_at,8.373302223170212,9.573883638860002,-1.2005814156897898,-11.940195386499646,1.4343883126398046e-23,2.4911207550417995e-22,True,Downregulated,SULT1A2,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 2",SULT1A2
204967_at,4.165748648627659,5.3662519711100005,-1.2005033224823416,-8.327730446540258,2.4913580144418896e-14,1.8764904378206341e-13,True,Downregulated,SHROOM2,shroom family member 2,SHROOM2
229506_at,4.62416684793617,5.82284199229,-1.19867514435383,-9.932491938181544,1.742360390287371e-18,1.943882927857219e-17,True,Downregulated,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent, 1L",PPM1L
224645_at,6.7335984585851065,7.93147569331,-1.1978772347248938,-14.050818923472216,3.8497477662717625e-29,1.0858024822060461e-27,True,Downregulated,EIF4EBP2,eukaryotic translation initiation factor 4E binding protein 2,EIF4EBP2
218486_at,7.89450829357447,9.092239657470001,-1.1977313638955316,-14.627843217319645,6.958974142496125e-30,2.1075190497088774e-28,True,Downregulated,KLF11,Kruppel-like factor 11,KLF11
225426_at,8.334587993978722,9.53152624738,-1.196938253401278,-19.224454255886716,5.134156754405653e-43,5.104357766958641e-41,True,Downregulated,PPP6C,"protein phosphatase 6, catalytic subunit",PPP6C
226066_at,8.811619156617022,10.00834292724,-1.1967237706229774,-13.109582557114951,1.2065327597788803e-24,2.2939049493625612e-23,True,Downregulated,MITF,microphthalmia-associated transcription factor,MITF
212805_at,6.500574543287234,7.697263125070001,-1.1966885817827668,-7.248133684463122,2.3655300856331588e-11,1.320523105198392e-10,True,Downregulated,PRUNE2,prune homolog 2 (Drosophila),PRUNE2
222482_at,6.821947661425532,8.01803503609,-1.1960873746644678,-12.467238601744445,6.159563009539079e-25,1.2016621546284689e-23,True,Downregulated,SSBP3,single stranded DNA binding protein 3,SSBP3
206599_at,4.941820474648936,6.13771976367,-1.1958992890210638,-8.68025319188201,1.6223691098437627e-14,1.248901459024712e-13,True,Downregulated,SLC16A5,"solute carrier family 16 (monocarboxylate transporter), member 5",SLC16A5
217502_at,4.715021921297872,5.910339993600001,-1.195318072302129,-8.082723842453026,7.265952751291857e-14,5.216317868139132e-13,True,Downregulated,IFIT2,interferon-induced protein with tetratricopeptide repeats 2,IFIT2
238584_at,5.115174607063831,6.310482527140001,-1.1953079200761705,-5.546640626980406,1.3318334211824763e-07,5.037197974243771e-07,True,Downregulated,IQCA1,IQ motif containing with AAA domain 1,IQCA1
37408_at,9.30605854955319,10.501171114860002,-1.195112565306811,-11.045210834049515,1.7667079449037317e-20,2.3549976090357404e-19,True,Downregulated,MRC2,"mannose receptor, C type 2",MRC2
213618_at,8.6254542225,9.82051169623,-1.1950574737299995,-11.771281959984645,8.809094997438153e-23,1.4336035810354267e-21,True,Downregulated,ARAP2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 /// uncharacterized LOC101928667",ARAP2
223008_s_at,10.184008461872342,11.378757905099999,-1.194749443227657,-15.93192662863284,2.3889853819004576e-32,8.904640869778102e-31,True,Downregulated,TMEM245,transmembrane protein 245,TMEM245
213135_at,6.930486122159573,8.1251809179,-1.1946947957404266,-8.706081101178615,8.596165771597783e-15,6.81334176526906e-14,True,Downregulated,TIAM1,T-cell lymphoma invasion and metastasis 1,TIAM1
204039_at,7.889360497446808,9.08378197704,-1.1944214795931911,-7.68547708092848,1.300180078397224e-12,8.214669998434523e-12,True,Downregulated,CEBPA,"CCAAT/enhancer binding protein (C/EBP), alpha",CEBPA
219103_at,5.418886380329787,6.61329465415,-1.1944082738202129,-10.308853014553254,1.7194594534531212e-18,1.919129407832114e-17,True,Downregulated,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",ASAP3
225299_at,6.995659040446809,8.1891520396,-1.1934929991531904,-10.22677901737642,6.260707984729669e-19,7.254167162142825e-18,True,Downregulated,MYO5B,myosin VB,MYO5B
235318_at,5.543508254404254,6.73685484214,-1.1933465877357454,-7.024902503844427,9.540725691274838e-11,5.005925978254886e-10,True,Downregulated,FBN1,fibrillin 1,FBN1
1559584_a_at,7.820491241521276,9.011882490720001,-1.191391249198725,-9.030987592765948,1.6258386418784565e-15,1.3819114600517488e-14,True,Downregulated,C16orf54,chromosome 16 open reading frame 54,C16orf54
238546_at,4.70758863312766,5.898892482989998,-1.1913038498623383,-11.163223724623423,2.903634824293864e-22,4.526808772738254e-21,True,Downregulated,SLC8A1,"solute carrier family 8 (sodium/calcium exchanger), member 1",SLC8A1
204848_x_at,4.224347685978724,5.415457714469999,-1.1911100284912743,-8.761532258661704,2.6457138132748044e-15,2.2058333468915845e-14,True,Downregulated,HBG1,"hemoglobin, gamma A /// hemoglobin, gamma G",HBG1
227131_at,7.539560354712768,8.730104880039999,-1.1905445253272307,-20.5472553275278,1.1885483592412128e-46,1.7708382839376143e-44,True,Downregulated,MAP3K3,mitogen-activated protein kinase kinase kinase 3,MAP3K3
200696_s_at,10.553745757457445,11.7440343225,-1.1902885650425539,-13.342281989504453,2.4997065072355187e-27,6.053544088166123e-26,True,Downregulated,GSN,gelsolin,GSN
209441_at,5.989044591840425,7.1774183243300005,-1.1883737324895751,-7.632006915027116,5.503892986978467e-12,3.273970230011323e-11,True,Downregulated,RHOBTB2,Rho-related BTB domain containing 2,RHOBTB2
226047_at,7.193349536989361,8.38161855994,-1.1882690229506387,-7.945360617555157,7.545200886902504e-13,4.881238572323047e-12,True,Downregulated,MRVI1,murine retrovirus integration site 1 homolog,MRVI1
231669_at,5.389611461978723,6.577401024019999,-1.1877895620412762,-10.92882058356223,9.44058105681079e-21,1.288105258045726e-19,True,Downregulated,CTD-2325A15.5,,CTD-2325A15.5
242828_at,5.112817371340425,6.300165689830001,-1.1873483184895761,-8.358447702657312,6.702609519059263e-14,4.831879849780478e-13,True,Downregulated,FIGN,fidgetin,FIGN
213817_at,7.352180368319149,8.53920524393,-1.1870248756108515,-8.617994311186608,6.824283872617635e-14,4.913667100034969e-13,True,Downregulated,IRAK3,interleukin-1 receptor-associated kinase 3,IRAK3
234973_at,4.087094854659574,5.273598060529999,-1.1865032058704248,-8.95648679545944,5.23760769202398e-16,4.65636309625127e-15,True,Downregulated,SLC38A5,"solute carrier family 38, member 5",SLC38A5
209499_x_at,8.41903122193617,9.605372251030001,-1.1863410290938319,-12.440965733645518,1.1318111169013936e-25,2.365938310674635e-24,True,Downregulated,TNFSF12-TNFSF13,"TNFSF12-TNFSF13 readthrough /// tumor necrosis factor (ligand) superfamily, member 13",TNFSF12-TNFSF13
223691_at,3.974349829468085,5.1605975300299995,-1.1862477005619145,-7.6049062126007545,1.55906541910853e-12,9.790530371531978e-12,True,Downregulated,RGS22,regulator of G-protein signaling 22,RGS22
228228_at,6.301938878180852,7.4880729245,-1.1861340463191477,-12.89211588584631,1.3277214245930251e-27,3.2863702044712584e-26,True,Downregulated,DACT3,dishevelled-binding antagonist of beta-catenin 3,DACT3
206595_at,7.466255967989361,8.65211781974,-1.1858618517506399,-4.839171545777587,4.275346562345037e-06,1.3693431203614015e-05,True,Downregulated,CST6,cystatin E/M,CST6
209813_x_at,6.042754749978723,7.228563570550001,-1.1858088205712782,-6.40875680128457,1.756745126368977e-09,8.080757151020422e-09,True,Downregulated,TARP,TCR gamma alternate reading frame protein /// T cell receptor gamma constant 2 /// T cell receptor gamma variable 9,TARP
206765_at,6.323400921829787,7.509034521269999,-1.1856335994402123,-8.317992718354835,5.3327485682781956e-14,3.8870743257001087e-13,True,Downregulated,KCNJ2,"potassium inwardly-rectifying channel, subfamily J, member 2",KCNJ2
206914_at,5.458342486361703,6.64391504948,-1.1855725631182974,-6.458745958519213,1.5872922528530097e-09,7.344008697802321e-09,True,Downregulated,CRTAM,cytotoxic and regulatory T cell molecule,CRTAM
200974_at,12.265143920361705,13.450617166400002,-1.1854732460382973,-9.08309235391476,1.1106238803495827e-15,9.574613884994816e-15,True,Downregulated,ACTA2,"actin, alpha 2, smooth muscle, aorta",ACTA2
205896_at,4.792043102861702,5.977142751399998,-1.185099648538296,-5.541456998009797,1.105101636265293e-07,4.214336117992417e-07,True,Downregulated,SLC22A4,"solute carrier family 22 (organic cation/zwitterion transporter), member 4",SLC22A4
214954_at,4.060721509510638,5.24563578325,-1.1849142737393619,-6.243363229620994,2.9732035314238105e-09,1.3372081707597715e-08,True,Downregulated,SUSD5,sushi domain containing 5,SUSD5
209253_at,6.786190711670212,7.97108409816,-1.1848933864897884,-17.584158820753704,5.750393393607243e-41,4.7803811293440366e-39,True,Downregulated,SORBS3,sorbin and SH3 domain containing 3,SORBS3
204324_s_at,5.521659205351064,6.705634343840001,-1.183975138488937,-7.937847352166798,1.7162280421067072e-13,1.1887835347424516e-12,True,Downregulated,GOLIM4,golgi integral membrane protein 4,GOLIM4
226847_at,4.040969844585105,5.223931134820001,-1.1829612902348954,-5.503466163571626,1.8575171221450114e-07,6.907384951029562e-07,True,Downregulated,FST,follistatin,FST
205640_at,8.649366108138299,9.83180278115,-1.1824366730117006,-8.474058339244023,5.0321590565093345e-14,3.6769420868551974e-13,True,Downregulated,ALDH3B1,"aldehyde dehydrogenase 3 family, member B1",ALDH3B1
203085_s_at,8.259833345265957,9.4417058892,-1.181872543934043,-8.006042301270694,2.8953777889005854e-13,1.959124289266661e-12,True,Downregulated,TGFB1,"transforming growth factor, beta 1",TGFB1
222856_at,3.0924621658510634,4.273272402969999,-1.1808102371189357,-9.43080051245426,4.42470095544066e-16,3.961167869329749e-15,True,Downregulated,APLN,apelin,APLN
203979_at,7.792792575595745,8.9734684644,-1.180675888804255,-9.915153089159745,1.349838246395043e-18,1.5172915343908834e-17,True,Downregulated,CYP27A1,"cytochrome P450, family 27, subfamily A, polypeptide 1",CYP27A1
235199_at,7.215116767457447,8.395424016200002,-1.1803072487425545,-11.687913790050098,1.7097225237497345e-22,2.7094618639482385e-21,True,Downregulated,RNF125,"ring finger protein 125, E3 ubiquitin protein ligase",RNF125
220432_s_at,6.084314901106382,7.264501074080001,-1.1801861729736185,-6.968138547447105,2.930574080538126e-10,1.4596153115642529e-09,True,Downregulated,CYP39A1,"cytochrome P450, family 39, subfamily A, polypeptide 1",CYP39A1
239252_at,5.762035165542553,6.94169292955,-1.1796577640074473,-11.447883823879948,1.4470195401896577e-20,1.944762443494276e-19,True,Downregulated,COX7B,cytochrome c oxidase subunit VIIb,COX7B
203862_s_at,2.4763726437021276,3.6549589973499996,-1.178586353647872,-12.093169027587106,3.2462745024358302e-24,5.944981967586434e-23,True,Downregulated,ACTN2,"actinin, alpha 2",ACTN2
235787_at,4.922103932734043,6.09938552655,-1.177281593815957,-15.116566065632078,2.509293990477823e-34,1.1228359947740446e-32,True,Downregulated,CDC37L1,cell division cycle 37-like 1,CDC37L1
207363_at,2.418698972914894,3.5959519055199998,-1.1772529326051058,-10.063835587175385,2.4516312992933025e-19,2.950625219596992e-18,True,Downregulated,RS1,retinoschisin 1,RS1
241299_at,3.158476524553191,4.33449284626,-1.176016321706809,-10.277797100058484,1.9455460840541498e-19,2.3632145816832997e-18,True,Downregulated,LOC102724611,uncharacterized LOC102724611,LOC102724611
208325_s_at,7.71395590087234,8.889670490970001,-1.1757145900976615,-11.07700939314962,6.819949279562134e-22,1.0260637537077734e-20,True,Downregulated,AKAP13,A kinase (PRKA) anchor protein 13,AKAP13
243802_at,3.5277511422872343,4.7023718080600005,-1.1746206657727662,-4.394937556787645,1.9316674492565654e-05,5.738245080399516e-05,True,Downregulated,DNAH12,"dynein, axonemal, heavy chain 12",DNAH12
204792_s_at,5.301258477148935,6.475522938629999,-1.174264461481064,-9.843970903926422,1.3042037806484376e-17,1.339723157867778e-16,True,Downregulated,IFT140,intraflagellar transport 140 homolog (Chlamydomonas),IFT140
231579_s_at,11.584053496648936,12.757621183999998,-1.1735676873510617,-13.224100313768663,4.9587526106758e-25,9.738813817642704e-24,True,Downregulated,TIMP2,TIMP metallopeptidase inhibitor 2,TIMP2
220637_at,2.9699377160851075,4.14285548784,-1.1729177717548929,-10.455485237102762,7.560907091177592e-20,9.512770732305918e-19,True,Downregulated,FAM124B,family with sequence similarity 124B,FAM124B
213056_at,8.643543958542551,9.815831932639998,-1.172287974097447,-13.389973070948445,3.1927705882153734e-25,6.407699957378809e-24,True,Downregulated,FRMD4B,FERM domain containing 4B,FRMD4B
227047_x_at,7.486184461734042,8.65788030477,-1.171695843035958,-15.618917255200813,3.3450921132518355e-35,1.62970221379858e-33,True,Downregulated,ZBTB4,zinc finger and BTB domain containing 4,ZBTB4
204575_s_at,7.229190832510637,8.40071437622,-1.1715235437093625,-6.2126709472565125,3.176441603248428e-09,1.4248026692712863e-08,True,Downregulated,MMP19,matrix metallopeptidase 19,MMP19
216074_x_at,3.0286773278191492,4.1999604033899995,-1.1712830755708503,-11.69950127440572,1.1591746998975778e-23,2.029536797157914e-22,True,Downregulated,WWC1,WW and C2 domain containing 1,WWC1
233071_at,2.5243828759255322,3.6954961076999995,-1.1711132317744672,-6.629368905023617,6.352730936731284e-10,3.056516559289998e-09,True,Downregulated,RSPH4A,radial spoke head 4 homolog A (Chlamydomonas),RSPH4A
1557141_at,4.533338341393616,5.702697660779998,-1.1693593193863823,-8.829412762823193,6.677094725598779e-16,5.879735050934119e-15,True,Downregulated,FAM188B,"family with sequence similarity 188, member B /// indolethylamine N-methyltransferase /// INMT-FAM188B readthrough (NMD candidate)",FAM188B
40093_at,6.464533534734044,7.63385715395,-1.1693236192159562,-9.101603250053573,4.683659884964344e-16,4.179086439493898e-15,True,Downregulated,BCAM,basal cell adhesion molecule (Lutheran blood group),BCAM
212845_at,8.461219595085106,9.630388719019999,-1.1691691239348927,-9.588440681871369,1.5163945798166595e-16,1.4093796245035226e-15,True,Downregulated,SAMD4A,sterile alpha motif domain containing 4A,SAMD4A
227828_s_at,6.610431637585107,7.7795493305,-1.1691176929148934,-6.3139298142293345,4.663205817946696e-09,2.0550199764365505e-08,True,Downregulated,EVA1A,eva-1 homolog A (C. elegans),EVA1A
209829_at,6.52300854076596,7.691874835020001,-1.168866294254041,-6.936525530548095,8.078448288040119e-11,4.2774898564729853e-10,True,Downregulated,FAM65B,"family with sequence similarity 65, member B",FAM65B
219326_s_at,6.974312182372341,8.142022885169999,-1.1677107027976579,-9.279243000490158,6.011896599888882e-17,5.806354292002575e-16,True,Downregulated,B3GNT2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",B3GNT2
212397_at,10.815380071968084,11.982740115199999,-1.1673600432319144,-16.527784647837198,1.0120347477676699e-37,6.388885087257264e-36,True,Downregulated,RDX,radixin,RDX
226364_at,7.789393551999999,8.956348625219999,-1.1669550732199996,-9.207968464137464,1.2006164521583087e-15,1.0323957873027465e-14,True,Downregulated,HIP1,huntingtin interacting protein 1,HIP1
220581_at,3.1217168788510636,4.2886204887,-1.1669036098489367,-7.094295606919509,3.041717325539953e-11,1.680034997653439e-10,True,Downregulated,CCDC170,coiled-coil domain containing 170,CCDC170
212695_at,5.94655415355319,7.11338514718,-1.1668309936268102,-14.946043600288695,6.628180529076981e-34,2.8384022128736823e-32,True,Downregulated,CRY2,cryptochrome circadian clock 2,CRY2
1554240_a_at,7.080344482840426,8.24716038353,-1.1668159006895742,-8.224657720319298,9.025442784145869e-14,6.42289581354948e-13,True,Downregulated,ITGAL,"integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide)",ITGAL
215299_x_at,9.951113482904256,11.117344391289999,-1.1662309083857423,-11.6951107534522,1.080716200768883e-22,1.744519855178726e-21,True,Downregulated,SULT1A1,"sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1",SULT1A1
206390_x_at,3.6355475198936165,4.80129990244,-1.1657523825463838,-10.85885847075191,7.987900275502424e-21,1.0965727519606262e-19,True,Downregulated,PF4,platelet factor 4,PF4
235014_at,5.926464474776597,7.092074299119999,-1.1656098243434023,-10.31110659294628,4.348535982344177e-19,5.105661566172536e-18,True,Downregulated,ILF3-AS1,ILF3 antisense RNA 1 (head to head),ILF3-AS1
228949_at,8.827243627393617,9.99200810688,-1.164764479486383,-8.47064110343436,1.4047199974451133e-13,9.821171166330802e-13,True,Downregulated,WLS,wntless Wnt ligand secretion mediator,WLS
1558527_at,5.160835406138298,6.325553145510001,-1.164717739371703,-9.070158127560457,4.507632940234754e-16,4.02870630314833e-15,True,Downregulated,PAXIP1OS,PAXIP1 opposite strand,PAXIP1OS
223794_at,2.4661152372659574,3.63017586725,-1.1640606299840428,-5.789905658327189,4.489659158224169e-08,1.7884817618445055e-07,True,Downregulated,ARMC4,armadillo repeat containing 4,ARMC4
219825_at,3.99600521862766,5.159728691700001,-1.163723473072341,-7.251136275964221,1.1075717358147963e-11,6.394912571706133e-11,True,Downregulated,CYP26B1,"cytochrome P450, family 26, subfamily B, polypeptide 1",CYP26B1
212747_at,9.609050936606382,10.772676256319999,-1.163625319713617,-17.633351928975284,9.384696738522208e-41,7.647959072396295e-39,True,Downregulated,ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A,ANKS1A
219564_at,2.5925396912021275,3.75616298242,-1.1636232912178723,-5.5284533876783915,1.2667974008857265e-07,4.801688865682853e-07,True,Downregulated,KCNJ16,"potassium inwardly-rectifying channel, subfamily J, member 16",KCNJ16
218867_s_at,6.786929500223406,7.95047197697,-1.1635424767465947,-12.783776709776708,8.03938782509447e-26,1.701717880993826e-24,True,Downregulated,C12orf49,chromosome 12 open reading frame 49,C12orf49
41577_at,6.9001480242446815,8.063084901309999,-1.1629368770653175,-8.57309069013681,2.425236834991555e-14,1.8295061487637554e-13,True,Downregulated,PPP1R16B,"protein phosphatase 1, regulatory subunit 16B",PPP1R16B
209822_s_at,7.408747186734042,8.57153743836,-1.1627902516259576,-9.194899651408573,8.296128813829916e-16,7.243759486698959e-15,True,Downregulated,VLDLR,very low density lipoprotein receptor,VLDLR
230036_at,6.779004023765959,7.94150632965,-1.1625023058840416,-8.207405167746593,3.3337736679509416e-13,2.2410992438996296e-12,True,Downregulated,SAMD9L,sterile alpha motif domain containing 9-like,SAMD9L
210390_s_at,3.0219954926489367,4.18449433007,-1.162498837421063,-6.2326101003506285,2.869806482155646e-09,1.2921095885587107e-08,True,Downregulated,CCL15,chemokine (C-C motif) ligand 15 /// CCL15-CCL14 readthrough (NMD candidate),CCL15
235512_at,5.722060473765955,6.884544446779999,-1.1624839730140435,-11.611346995999948,3.7392299980698037e-22,5.7561025951969795e-21,True,Downregulated,CDKL1,cyclin-dependent kinase-like 1 (CDC2-related kinase),CDKL1
223796_at,2.8033890270851063,3.965828104650001,-1.1624390775648945,-9.50185956123647,8.626851284347197e-18,9.032583671012232e-17,True,Downregulated,CNTNAP3,contactin associated protein-like 3 /// contactin associated protein-like 3B /// contactin associated protein-like 3 pseudogene 2,CNTNAP3
212552_at,10.115643246297871,11.277886270599998,-1.1622430243021267,-14.48866233002476,3.09586712795847e-30,9.647410738376261e-29,True,Downregulated,HPCAL1,hippocalcin-like 1,HPCAL1
55583_at,6.659487437595745,7.82157926117,-1.1620918235742552,-15.382824590685557,2.858657934673015e-35,1.4016023306683937e-33,True,Downregulated,DOCK6,dedicator of cytokinesis 6,DOCK6
201626_at,10.094073433765958,11.25583217084,-1.1617587370740416,-14.59828886615628,9.007653236524876e-32,3.195815547359677e-30,True,Downregulated,INSIG1,insulin induced gene 1,INSIG1
200862_at,10.88508558594681,12.046733423,-1.1616478370531897,-10.295908955352287,4.0231958061227345e-18,4.336505202968285e-17,True,Downregulated,DHCR24,24-dehydrocholesterol reductase,DHCR24
206380_s_at,5.197816482319148,6.3589567988199995,-1.1611403165008518,-14.070139258680332,8.671470208529838e-31,2.8232669287892605e-29,True,Downregulated,CFP,complement factor properdin,CFP
215886_x_at,5.400925844510638,6.5613123269499996,-1.1603864824393613,-10.956061413031193,3.1322822905817635e-21,4.428836363859903e-20,True,Downregulated,USP12,ubiquitin specific peptidase 12,USP12
203904_x_at,8.249882626287235,9.41023728973,-1.1603546634427655,-13.77516786462629,1.8999027735053347e-29,5.505828156021441e-28,True,Downregulated,CD82,CD82 molecule,CD82
209309_at,7.271031714127661,8.43054454718,-1.1595128330523394,-3.0465119458842267,0.002724997572809942,0.006008556530609418,True,Downregulated,AZGP1,"alpha-2-glycoprotein 1, zinc-binding",AZGP1
1560425_s_at,2.368935444170212,3.5281021970900004,-1.1591667529197882,-11.171379420912967,2.383694649265902e-20,3.140078383674156e-19,True,Downregulated,RP11-75C9.1,,RP11-75C9.1
202716_at,7.896746458117022,9.055753416009999,-1.1590069578929771,-12.492358283818204,3.053803892297487e-25,6.142554081941386e-24,True,Downregulated,PTPN1,"protein tyrosine phosphatase, non-receptor type 1",PTPN1
237131_at,4.129972528882979,5.2888817455,-1.1589092166170216,-5.937939750000442,1.3318577206369177e-08,5.614051674151823e-08,True,Downregulated,RIIAD1,regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1,RIIAD1
213524_s_at,8.206498975606383,9.365164771009999,-1.158665795403616,-7.963212236829053,5.218035941829546e-13,3.42976024889703e-12,True,Downregulated,G0S2,G0/G1 switch 2,G0S2
226249_at,8.935101278404256,10.093681658310002,-1.1585803799057466,-10.097659625839048,1.0065200080761941e-17,1.0459174102470281e-16,True,Downregulated,SNX30,sorting nexin family member 30,SNX30
219469_at,5.120794544946808,6.2784177771100005,-1.1576232321631927,-9.621864175984083,5.311232150495743e-18,5.655710402822491e-17,True,Downregulated,DYNC2H1,"dynein, cytoplasmic 2, heavy chain 1",DYNC2H1
225381_at,6.496326140989361,7.653795379550001,-1.1574692385606395,-6.779489610415862,4.1158645086918746e-10,2.01801174534641e-09,True,Downregulated,MIR100HG,mir-100-let-7a-2 cluster host gene (non-protein coding),MIR100HG
202011_at,11.353789977510639,12.5111080915,-1.157318113989362,-17.18229590314912,1.1582883103168244e-39,8.534204802561742e-38,True,Downregulated,TJP1,tight junction protein 1,TJP1
202192_s_at,6.986761171021275,8.14316196044,-1.1564007894187256,-11.879158693809416,1.9729291729437194e-22,3.1128180843634757e-21,True,Downregulated,GAS7,growth arrest-specific 7,GAS7
231728_at,4.56467509438298,5.720764850249999,-1.1560897558670193,-4.105951444958821,6.114863447256661e-05,0.00016985696708885336,True,Downregulated,CAPS,calcyphosine,CAPS
206682_at,6.09581022175532,7.25162608647,-1.15581586471468,-8.691945308322111,8.821299304568578e-15,6.98252250766042e-14,True,Downregulated,CLEC10A,"C-type lectin domain family 10, member A",CLEC10A
204163_at,6.500196961617023,7.6557548265,-1.1555578648829767,-6.955939895947564,1.586138146384235e-10,8.12960037558819e-10,True,Downregulated,EMILIN1,elastin microfibril interfacer 1,EMILIN1
215092_s_at,5.90371475294681,7.05901440448,-1.1552996515331904,-6.829363638316302,2.4246352954369385e-10,1.2187984486015996e-09,True,Downregulated,NFAT5,"nuclear factor of activated T-cells 5, tonicity-responsive",NFAT5
204837_at,6.767729523372341,7.92278568355,-1.1550561601776588,-13.194042983514532,3.956463447771558e-25,7.843801806186546e-24,True,Downregulated,MTMR9,myotubularin related protein 9,MTMR9
205771_s_at,7.283844936510639,8.43851156594,-1.1546666294293617,-10.420381065272148,6.775961574444816e-18,7.157342286784935e-17,True,Downregulated,AKAP7,A kinase (PRKA) anchor protein 7,AKAP7
228608_at,4.832639944404255,5.986843266859999,-1.1542033224557446,-5.955061348787894,1.607955133204716e-08,6.720450290974346e-08,True,Downregulated,NALCN,"sodium leak channel, non-selective",NALCN
